Datetime,Unnamed: 0,Open,High,Low,Close,Volume,WVAP,+band,-band,Signal
2022-11-10 19:42:00,43298,12.48,12.5,12.47,12.49,25627,12.097151283255734,12.293914054581832,11.900388511929636,-1.0
2022-11-10 19:43:00,43299,12.49,12.51,12.48,12.5,29571,12.097582763929166,12.294673838487242,11.90049168937109,-1.0
2022-11-10 19:44:00,43300,12.5,12.53,12.5,12.5,29050,12.098019035816831,12.29545764460875,11.900580427024916,-1.0
2022-11-10 19:45:00,43301,12.51,12.53,12.5,12.52,43079,12.098676106155324,12.29665009483264,11.900702117478009,-1.0
2022-11-10 19:46:00,43302,12.52,12.52,12.48,12.49,35551,12.099200562637458,12.297579081213986,11.90082204406093,-1.0
2022-11-10 19:47:00,43303,12.49,12.49,12.46,12.47,32861,12.0996541501147,12.298344942861725,11.900963357367674,-1.0
2022-11-10 19:48:00,43304,12.46,12.52,12.46,12.51,56613,12.100453659782682,12.299715949419111,11.901191370146252,-1.0
2022-11-10 19:49:00,43305,12.51,12.51,12.49,12.5,29008,12.10087787263364,12.30046183737672,11.901293907890562,-1.0
2022-11-10 19:50:00,43306,12.5,12.54,12.5,12.51,65419,12.101855020615682,12.302203482442485,11.90150655878888,-1.0
2022-11-10 19:51:00,43307,12.52,12.54,12.51,12.54,19489,12.102155827497729,12.30275242583308,11.901559229162377,-1.0
2022-11-10 19:52:00,43308,12.54,12.55,12.5,12.54,69263,12.103233975820652,12.30472798764352,11.901739963997784,-1.0
2022-11-10 19:53:00,43309,12.54,12.54,12.53,12.54,67032,12.10428435860001,12.306659202362576,11.901909514837444,-1.0
2022-11-10 19:54:00,43310,12.53,12.57,12.53,12.56,176728,12.107092825507536,12.311848999959636,11.902336651055435,-1.0
2022-11-10 19:55:00,43311,12.56,12.57,12.53,12.54,64674,12.1081174987503,12.313738106224768,11.902496891275833,-1.0
2022-11-10 19:56:00,43312,12.54,12.54,12.51,12.52,53661,12.108920986334038,12.315159948971298,11.902682023696778,-1.0
2022-11-10 19:57:00,43313,12.52,12.6,12.52,12.59,161198,12.111487930152324,12.319885260055486,11.90309060024916,-1.0
2022-11-10 19:58:00,43314,12.6,12.61,12.58,12.59,177987,12.114523763719278,12.325725689703534,11.903321837735025,-1.0
2022-11-10 19:59:00,43315,12.59,12.6,12.54,12.55,175353,12.117323925331096,12.330846285208898,11.903801565453294,-1.0
2022-11-10 20:00:00,43316,12.54,12.56,12.53,12.56,34856,12.117848971599688,12.331768262397324,11.903929680802053,-1.0
2022-11-10 20:01:00,43317,12.55,12.59,12.55,12.59,62048,12.118829234385316,12.33354662834406,11.904111840426571,-1.0
2022-11-11 14:31:00,43318,7.07,7.07,7.04,7.04,171037,7.262745719619167,7.422985580740725,7.102505858497608,0.0
2022-11-11 14:32:00,43319,7.05,7.05,7.02,7.05,261517,7.261778277578598,7.422324948050306,7.1012316071068895,0.0
2022-11-11 14:33:00,43320,7.05,7.05,7.05,7.05,17142,7.261717318916046,7.422281064814727,7.101153573017366,0.0
2022-11-11 14:34:00,43321,6.77,6.79,6.68,6.72,788963,6.739999999999999,6.739999999999999,6.739999999999999,0.0
2022-11-11 14:35:00,43322,6.72,6.73,6.67,6.73,582587,6.728318951186612,6.738628799090696,6.718009103282528,0.0
2022-11-11 14:36:00,43323,6.73,6.75,6.66,6.7,580633,6.722870390480809,6.734003515586977,6.711737265374641,0.0
2022-11-11 14:37:00,43324,6.71,6.71,6.6,6.63,678202,6.707304866968142,6.731994621155079,6.682615112781206,0.0
2022-11-11 14:38:00,43325,6.63,6.75,6.62,6.75,412007,6.704622851033002,6.728429100495359,6.680816601570645,0.0
2022-11-11 14:39:00,43326,6.73,6.79,6.72,6.74,399801,6.70931254290506,6.734784821326386,6.683840264483735,0.0
2022-11-11 14:40:00,43327,6.74,6.75,6.67,6.69,292828,6.70956244154986,6.734029649797511,6.685095233302208,0.0
2022-11-11 14:41:00,43328,6.69,6.69,6.64,6.68,403976,6.706189064645371,6.731391418675965,6.680986710614777,0.0
2022-11-11 14:42:00,43329,6.68,6.76,6.67,6.75,307329,6.706798074410198,6.731209269162498,6.682386879657898,0.0
2022-11-11 14:43:00,43330,6.76,6.77,6.72,6.73,253029,6.708854993930018,6.734037628625972,6.683672359234064,0.0
2022-11-11 14:44:00,43331,6.74,6.79,6.72,6.78,439391,6.713014409060109,6.740385070476554,6.685643747643663,0.0
2022-11-11 14:45:00,43332,6.77,6.79,6.71,6.76,353316,6.715876261502509,6.744379176947716,6.687373346057302,0.0
2022-11-11 14:46:00,43333,6.76,6.76,6.71,6.73,322257,6.71721331294344,6.745429737216991,6.688996888669889,0.0
2022-11-11 14:47:00,43334,6.74,6.74,6.7,6.74,185997,6.7176096729738894,6.745470863383118,6.689748482564661,0.0
2022-11-11 14:48:00,43335,6.74,6.78,6.74,6.76,422866,6.720071240780658,6.74845189247208,6.691690589089237,0.0
2022-11-11 14:49:00,43336,6.76,6.77,6.72,6.76,110704,6.720620683082012,6.749064197032258,6.6921771691317655,0.0
2022-11-11 14:50:00,43337,6.77,6.79,6.76,6.79,204271,6.722345011402968,6.751954626753677,6.692735396052259,0.0
2022-11-11 14:51:00,43338,6.78,6.79,6.76,6.78,190338,6.723860216396201,6.754383756661909,6.693336676130492,0.0
2022-11-11 14:52:00,43339,6.77,6.78,6.7,6.7,229562,6.724297650186355,6.754420678937292,6.694174621435419,0.0
2022-11-11 14:53:00,43340,6.71,6.71,6.69,6.7,217860,6.723653820263975,6.753550518604553,6.6937571219233964,0.0
2022-11-11 14:54:00,43341,6.7,6.72,6.67,6.7,279007,6.722700564695351,6.752439123086178,6.692962006304523,0.0
2022-11-11 14:55:00,43342,6.7,6.73,6.7,6.7,174606,6.72236157757873,6.751850301330372,6.6928728538270885,0.0
2022-11-11 14:56:00,43343,6.69,6.7,6.66,6.68,232122,6.721213829063819,6.751008139059174,6.691419519068464,0.0
2022-11-11 14:57:00,43344,6.67,6.69,6.65,6.69,193780,6.7201290504845765,6.750372558595181,6.689885542373972,0.0
2022-11-11 14:58:00,43345,6.68,6.68,6.64,6.66,310816,6.718128759230411,6.749495925109371,6.686761593351451,0.0
2022-11-11 14:59:00,43346,6.66,6.67,6.63,6.65,214660,6.716524384209468,6.74908286253856,6.683965905880375,0.0
2022-11-11 15:00:00,43347,6.65,6.65,6.62,6.63,327996,6.713678851758674,6.748762290420422,6.678595413096926,0.0
2022-11-11 15:01:00,43348,6.63,6.64,6.6,6.61,458934,6.70918542177449,6.748597785972774,6.669773057576205,0.0
2022-11-11 15:02:00,43349,6.61,6.64,6.6,6.63,365678,6.705902279464793,6.7479474866364,6.663857072293185,0.0
2022-11-11 15:03:00,43350,6.63,6.63,6.61,6.62,155909,6.704613487884592,6.747563156118998,6.661663819650185,0.0
2022-11-11 15:04:00,43351,6.62,6.62,6.57,6.59,419748,6.700435109403946,6.747060103335479,6.653810115472413,0.0
2022-11-11 15:05:00,43352,6.58,6.62,6.57,6.62,257328,6.69797487781778,6.746587795225343,6.649361960410216,0.0
2022-11-11 15:06:00,43353,6.62,6.65,6.62,6.63,378976,6.695663550335261,6.744953199075964,6.646373901594557,0.0
2022-11-11 15:07:00,43354,6.63,6.67,6.62,6.65,254255,6.694477812066109,6.743829013013658,6.64512661111856,0.0
2022-11-11 15:08:00,43355,6.66,6.66,6.63,6.64,122100,6.693979975363293,6.743301625419636,6.64465832530695,0.0
2022-11-11 15:09:00,43356,6.65,6.65,6.61,6.64,138691,6.693308198954712,6.74271200530432,6.643904392605105,0.0
2022-11-11 15:10:00,43357,6.64,6.65,6.6,6.61,252713,6.691859191322996,6.74169678404855,6.642021598597442,0.0
2022-11-11 15:11:00,43358,6.6,6.67,6.6,6.66,193905,6.690908509077411,6.74089495281873,6.640922065336092,0.0
2022-11-11 15:12:00,43359,6.66,6.66,6.64,6.64,178780,6.690313224177495,6.740172364651335,6.640454083703655,0.0
2022-11-11 15:13:00,43360,6.63,6.64,6.61,6.62,95874,6.689807494591858,6.739799556306108,6.639815432877609,0.0
2022-11-11 15:14:00,43361,6.61,6.63,6.61,6.62,150436,6.688939520624859,6.739243290377059,6.638635750872659,0.0
2022-11-11 15:15:00,43362,6.62,6.63,6.57,6.59,241950,6.687302308656814,6.7384760366403205,6.636128580673307,0.0
2022-11-11 15:16:00,43363,6.59,6.61,6.58,6.59,151395,6.686191905877154,6.738065740055434,6.634318071698874,0.0
2022-11-11 15:17:00,43364,6.59,6.64,6.58,6.63,176900,6.685163218768727,6.737420655698177,6.632905781839277,0.0
2022-11-11 15:18:00,43365,6.64,6.67,6.64,6.66,217856,6.6846290069947205,6.736619962035713,6.6326380519537285,0.0
2022-11-11 15:19:00,43366,6.66,6.7,6.65,6.67,244470,6.684365357489185,6.7359217635569975,6.632808951421372,0.0
2022-11-11 15:20:00,43367,6.66,6.7,6.64,6.7,111454,6.684289034952257,6.735641780090248,6.632936289814266,0.0
2022-11-11 15:21:00,43368,6.69,6.7,6.66,6.67,151922,6.684241913866021,6.735313724256713,6.633170103475329,0.0
2022-11-11 15:22:00,43369,6.67,6.69,6.66,6.69,104199,6.684191491695926,6.735075253620538,6.633307729771314,0.0
2022-11-11 15:23:00,43370,6.69,6.72,6.68,6.72,222757,6.684479609659648,6.735011999090273,6.633947220229023,0.0
2022-11-11 15:24:00,43371,6.71,6.73,6.68,6.69,273718,6.684821459808446,6.7349314423976345,6.634711477219257,0.0
2022-11-11 15:25:00,43372,6.7,6.71,6.66,6.67,314145,6.684825264157621,6.734398504814834,6.635252023500408,0.0
2022-11-11 15:26:00,43373,6.67,6.69,6.66,6.69,162107,6.684745595032414,6.734054311039255,6.635436879025573,0.0
2022-11-11 15:27:00,43374,6.69,6.71,6.68,6.71,124310,6.684851088172834,6.733968934641158,6.635733241704509,0.0
2022-11-11 15:28:00,43375,6.71,6.72,6.69,6.71,113161,6.685020344294151,6.733992888232494,6.636047800355808,0.0
2022-11-11 15:29:00,43376,6.71,6.72,6.69,6.72,134586,6.685240405596303,6.734052109982659,6.6364287012099465,0.0
2022-11-11 15:30:00,43377,6.72,6.75,6.71,6.74,166694,6.685723520455224,6.734488525423904,6.636958515486544,0.0
2022-11-11 15:31:00,43378,6.75,6.76,6.71,6.71,229475,6.6864083801910645,6.735135301853235,6.637681458528894,0.0
2022-11-11 15:32:00,43379,6.72,6.72,6.67,6.71,220035,6.686665771062328,6.735102281603823,6.638229260520833,0.0
2022-11-11 15:33:00,43380,6.72,6.72,6.7,6.71,86527,6.686805656759133,6.735147841848787,6.638463471669479,0.0
2022-11-11 15:34:00,43381,6.7,6.71,6.67,6.69,111457,6.686845098723545,6.735021870247111,6.638668327199979,0.0
2022-11-11 15:35:00,43382,6.69,6.69,6.67,6.68,39871,6.686834359087534,6.734952037824756,6.638716680350313,0.0
2022-11-11 15:36:00,43383,6.68,6.69,6.66,6.69,114795,6.68678606722941,6.73473683700297,6.63883529745585,0.0
2022-11-11 15:37:00,43384,6.69,6.7,6.68,6.68,150181,6.686792606498483,6.734523316506606,6.63906189649036,0.0
2022-11-11 15:38:00,43385,6.68,6.7,6.66,6.67,134415,6.686717045728074,6.7342605691080735,6.639173522348074,0.0
2022-11-11 15:39:00,43386,6.67,6.72,6.67,6.71,114481,6.686756819517729,6.7341389582268185,6.63937468080864,0.0
2022-11-11 15:40:00,43387,6.72,6.74,6.71,6.73,85881,6.686953123855976,6.734292044901762,6.63961420281019,0.0
2022-11-11 15:41:00,43388,6.74,6.78,6.74,6.78,294450,6.688216449453267,6.736084330490549,6.640348568415986,0.0
2022-11-11 15:42:00,43389,6.78,6.78,6.74,6.74,167472,6.688915676359333,6.737063725102853,6.640767627615812,0.0
2022-11-11 15:43:00,43390,6.74,6.77,6.73,6.75,149280,6.6894199653446,6.737662233436199,6.641177697253001,0.0
2022-11-11 15:44:00,43391,6.75,6.79,6.75,6.78,204464,6.69032980090945,6.739008247634647,6.641651354184253,0.0
2022-11-11 15:45:00,43392,6.78,6.78,6.75,6.76,152352,6.690994077995745,6.739979560768319,6.642008595223171,0.0
2022-11-11 15:46:00,43393,6.75,6.77,6.74,6.77,87221,6.691320213376518,6.74040471266169,6.642235714091346,0.0
2022-11-11 15:47:00,43394,6.77,6.79,6.76,6.78,132915,6.691940907612295,6.741363464089795,6.642518351134796,0.0
2022-11-11 15:48:00,43395,6.78,6.79,6.75,6.76,129830,6.692502403324468,6.742183592750442,6.642821213898494,0.0
2022-11-11 15:49:00,43396,6.76,6.77,6.71,6.71,136169,6.692839342300954,6.742484824991991,6.643193859609917,0.0
2022-11-11 15:50:00,43397,6.72,6.73,6.71,6.72,65301,6.69293652458104,6.742519544825678,6.643353504336403,0.0
2022-11-11 15:51:00,43398,6.71,6.73,6.68,6.68,215322,6.693018889052374,6.742317741422515,6.643720036682233,0.0
2022-11-11 15:52:00,43399,6.69,6.69,6.59,6.6,438166,6.691847932690132,6.741147923225786,6.642547942154478,0.0
2022-11-11 15:53:00,43400,6.6,6.6,6.58,6.59,433031,6.689623138007418,6.740488656184818,6.638757619830018,0.0
2022-11-11 15:54:00,43401,6.59,6.61,6.58,6.59,248987,6.688388456015856,6.74007304227496,6.636703869756752,0.0
2022-11-11 15:55:00,43402,6.59,6.6,6.56,6.59,340213,6.686623232736526,6.739557271241765,6.633689194231288,0.0
2022-11-11 15:56:00,43403,6.59,6.59,6.56,6.56,240523,6.685291929346388,6.739270390744958,6.631313467947818,0.0
2022-11-11 15:57:00,43404,6.57,6.57,6.53,6.55,729154,6.680745428284878,6.73874331428082,6.622747542288935,0.0
2022-11-11 15:58:00,43405,6.55,6.57,6.53,6.57,263086,6.679181932655411,6.738458186367121,6.619905678943701,0.0
2022-11-11 15:59:00,43406,6.56,6.58,6.56,6.57,195864,6.678157596313478,6.738105558042964,6.618209634583993,0.0
2022-11-11 16:00:00,43407,6.57,6.59,6.55,6.58,128721,6.677524535813401,6.7378429757136535,6.617206095913148,0.0
2022-11-11 16:01:00,43408,6.58,6.58,6.55,6.57,99078,6.677030928473214,6.737646113806021,6.616415743140407,0.0
2022-11-11 16:02:00,43409,6.56,6.58,6.55,6.56,103274,6.676485500496499,6.737465644300872,6.615505356692126,0.0
2022-11-11 16:03:00,43410,6.55,6.57,6.54,6.56,174648,6.675514927750488,6.737198827354236,6.613831028146739,0.0
2022-11-11 16:04:00,43411,6.56,6.6,6.55,6.57,269360,6.674230621901073,6.736607104695361,6.611854139106786,0.0
2022-11-11 16:05:00,43412,6.57,6.6,6.56,6.57,157772,6.673528177698243,6.7362338666826975,6.610822488713788,0.0
2022-11-11 16:06:00,43413,6.57,6.58,6.55,6.57,156843,6.672787247829297,6.735890272581874,6.60968422307672,0.0
2022-11-11 16:07:00,43414,6.56,6.58,6.55,6.56,138268,6.672111988794803,6.735603518747088,6.608620458842517,0.0
2022-11-11 16:08:00,43415,6.56,6.57,6.55,6.56,61027,6.6718098368054,6.735480886031609,6.608138787579191,0.0
2022-11-11 16:09:00,43416,6.56,6.57,6.55,6.57,51028,6.671564059608917,6.735373404493431,6.607754714724403,0.0
2022-11-11 16:10:00,43417,6.56,6.59,6.56,6.58,41546,6.671383040333935,6.735274036949084,6.607492043718786,0.0
2022-11-11 16:11:00,43418,6.58,6.61,6.57,6.59,165560,6.670776641853002,6.7348288363552085,6.606724447350795,0.0
2022-11-11 16:12:00,43419,6.59,6.6,6.58,6.59,113988,6.670376589130654,6.734519869202794,6.6062333090585135,0.0
2022-11-11 16:13:00,43420,6.59,6.59,6.56,6.57,120398,6.66989327229472,6.734215684130917,6.605570860458523,0.0
2022-11-11 16:14:00,43421,6.56,6.6,6.56,6.59,82007,6.669566939272144,6.734008368728033,6.605125509816255,0.0
2022-11-11 16:15:00,43422,6.59,6.6,6.58,6.58,63097,6.669344522220925,6.733839463956828,6.604849580485022,0.0
2022-11-11 16:16:00,43423,6.58,6.58,6.55,6.56,189211,6.668523490602007,6.7333952043558245,6.60365177684819,0.0
2022-11-11 16:17:00,43424,6.56,6.59,6.55,6.58,114735,6.668044205776351,6.73311823702935,6.602970174523351,0.0
2022-11-11 16:18:00,43425,6.58,6.61,6.58,6.6,97117,6.667734414081547,6.73285334829511,6.602615479867985,0.0
2022-11-11 16:19:00,43426,6.61,6.61,6.59,6.6,125871,6.667389529593894,6.732507253104958,6.60227180608283,0.0
2022-11-11 16:20:00,43427,6.6,6.62,6.59,6.61,100024,6.6671285140343866,6.73223401764881,6.602023010419964,0.0
2022-11-11 16:21:00,43428,6.61,6.62,6.61,6.61,86060,6.666932579618765,6.732002931187529,6.60186222805,0.0
2022-11-11 16:22:00,43429,6.61,6.67,6.6,6.67,185496,6.666706787728088,6.731577524213768,6.601836051242407,0.0
2022-11-11 16:23:00,43430,6.66,6.67,6.64,6.65,133844,6.666642343388795,6.731340047710693,6.601944639066898,0.0
2022-11-11 16:24:00,43431,6.65,6.66,6.62,6.63,90330,6.66654372859681,6.7311417737432455,6.601945683450375,0.0
2022-11-11 16:25:00,43432,6.62,6.63,6.61,6.63,88008,6.66638546519765,6.730920985128488,6.601849945266812,0.0
2022-11-11 16:26:00,43433,6.62,6.63,6.59,6.6,65590,6.666234867764754,6.730749640276299,6.601720095253208,0.0
2022-11-11 16:27:00,43434,6.61,6.63,6.6,6.61,37300,6.666153375075735,6.730653060332803,6.601653689818666,0.0
2022-11-11 16:28:00,43435,6.61,6.63,6.61,6.62,38904,6.666076537360457,6.7305541756769856,6.601598899043928,0.0
2022-11-11 16:29:00,43436,6.61,6.63,6.61,6.63,33041,6.666014818470029,6.7304712633589405,6.601558373581118,0.0
2022-11-11 16:30:00,43437,6.63,6.64,6.61,6.64,64660,6.665920658765861,6.730318986030981,6.601522331500742,0.0
2022-11-11 16:31:00,43438,6.63,6.65,6.63,6.65,256729,6.6656543508267925,6.729773760546848,6.601534941106737,0.0
2022-11-11 16:32:00,43439,6.65,6.68,6.64,6.67,97542,6.665632364859071,6.729627958290168,6.601636771427975,0.0
2022-11-11 16:33:00,43440,6.67,6.68,6.65,6.66,100192,6.665629849263332,6.729498038523804,6.601761660002859,0.0
2022-11-11 16:34:00,43441,6.66,6.67,6.62,6.63,84446,6.665560910814224,6.729333374167544,6.601788447460905,0.0
2022-11-11 16:35:00,43442,6.64,6.64,6.62,6.63,65402,6.665475567465754,6.729187699025656,6.601763435905853,0.0
2022-11-11 16:36:00,43443,6.63,6.65,6.63,6.64,106398,6.66535857545516,6.728962866568561,6.60175428434176,0.0
2022-11-11 16:37:00,43444,6.64,6.64,6.63,6.64,25558,6.665330618262726,6.728909099737003,6.601752136788449,0.0
2022-11-11 16:38:00,43445,6.64,6.65,6.63,6.64,116450,6.665215322907454,6.728671753772875,6.601758892042034,0.0
2022-11-11 16:39:00,43446,6.64,6.65,6.62,6.62,82369,6.665110333481187,6.728491788954846,6.601728878007528,0.0
2022-11-11 16:40:00,43447,6.62,6.63,6.6,6.61,130186,6.664857447426428,6.728177904914948,6.601536989937908,0.0
2022-11-11 16:41:00,43448,6.61,6.63,6.61,6.62,85544,6.664700926150764,6.72797487117883,6.601426981122698,0.0
2022-11-11 16:42:00,43449,6.62,6.63,6.61,6.63,121573,6.664503629599909,6.727694792498626,6.601312466701192,0.0
2022-11-11 16:43:00,43450,6.62,6.64,6.62,6.63,35146,6.6644536843688265,6.727616779328465,6.601290589409188,0.0
2022-11-11 16:44:00,43451,6.63,6.64,6.62,6.64,99800,6.664331683213767,6.727404758198212,6.6012586082293225,0.0
2022-11-11 16:45:00,43452,6.63,6.64,6.61,6.61,33858,6.664277568306479,6.727327741180213,6.601227395432744,0.0
2022-11-11 16:46:00,43453,6.61,6.62,6.58,6.59,121785,6.663979862448334,6.727034372838232,6.600925352058437,0.0
2022-11-11 16:47:00,43454,6.6,6.62,6.6,6.6,98315,6.663760158992924,6.726799215508657,6.60072110247719,0.0
2022-11-11 16:48:00,43455,6.61,6.61,6.59,6.59,74456,6.663580793459765,6.726621380480937,6.600540206438593,0.0
2022-11-11 16:49:00,43456,6.59,6.6,6.58,6.6,35058,6.663486766059474,6.726538525962857,6.600435006156092,0.0
2022-11-11 16:50:00,43457,6.6,6.62,6.59,6.62,100892,6.663274438210204,6.726300186473455,6.600248689946953,0.0
2022-11-11 16:51:00,43458,6.62,6.63,6.6,6.6,60037,6.663160110905184,6.726160742251276,6.6001594795590925,0.0
2022-11-11 16:52:00,43459,6.61,6.62,6.59,6.59,77192,6.662985002958241,6.725978517005269,6.599991488911212,0.0
2022-11-11 16:53:00,43460,6.6,6.6,6.58,6.6,34988,6.662896165785166,6.725896335157469,6.599895996412863,0.0
2022-11-11 16:54:00,43461,6.6,6.62,6.59,6.62,55909,6.662780735961483,6.72576580388087,6.599795668042095,0.0
2022-11-11 16:55:00,43462,6.62,6.64,6.62,6.63,77753,6.662678793598026,6.725601220339321,6.599756366856731,0.0
2022-11-11 16:56:00,43463,6.63,6.63,6.6,6.61,99136,6.662512961389298,6.725378980223856,6.599646942554741,0.0
2022-11-11 16:57:00,43464,6.61,6.63,6.6,6.61,50141,6.662420284189391,6.725264780074263,6.599575788304519,0.0
2022-11-11 16:58:00,43465,6.62,6.63,6.61,6.63,56724,6.6623367722954026,6.725141935071706,6.599531609519099,0.0
2022-11-11 16:59:00,43466,6.63,6.72,6.63,6.71,377663,6.662476382379963,6.724859745963692,6.600093018796234,0.0
2022-11-11 17:00:00,43467,6.72,6.72,6.69,6.71,203287,6.662825201559002,6.725110465672072,6.600539937445932,0.0
2022-11-11 17:01:00,43468,6.71,6.75,6.71,6.75,150823,6.663189029968864,6.725499691308876,6.600878368628852,0.0
2022-11-11 17:02:00,43469,6.75,6.75,6.73,6.74,177861,6.663692381731143,6.726121489101771,6.601263274360515,0.0
2022-11-11 17:03:00,43470,6.74,6.75,6.73,6.75,186929,6.664214555804655,6.726761956595776,6.601667155013534,0.0
2022-11-11 17:04:00,43471,6.75,6.77,6.74,6.77,166213,6.664760939961305,6.727527472562017,6.601994407360592,0.0
2022-11-11 17:05:00,43472,6.77,6.78,6.73,6.74,320303,6.665768104326403,6.72889127895333,6.602644929699477,0.0
2022-11-11 17:06:00,43473,6.74,6.76,6.74,6.75,213139,6.666370644119459,6.7296453141830925,6.603095974055825,0.0
2022-11-11 17:07:00,43474,6.76,6.77,6.76,6.76,90548,6.666670773204559,6.73007310093216,6.603268445476958,0.0
2022-11-11 17:08:00,43475,6.77,6.77,6.76,6.77,111308,6.667056271440417,6.730641324511721,6.603471218369114,0.0
2022-11-11 17:09:00,43476,6.76,6.77,6.76,6.76,114105,6.667428888577835,6.731167114875169,6.6036906622805,0.0
2022-11-11 17:10:00,43477,6.76,6.77,6.75,6.75,193723,6.668021961904155,6.731963569398093,6.604080354410217,0.0
2022-11-11 17:11:00,43478,6.75,6.76,6.73,6.75,200823,6.668560787138341,6.732615895144041,6.604505679132642,0.0
2022-11-11 17:12:00,43479,6.75,6.76,6.75,6.75,48055,6.668696739524695,6.732788752552552,6.604604726496837,0.0
2022-11-11 17:13:00,43480,6.75,6.76,6.75,6.75,37217,6.668801727900226,6.732922054267793,6.604681401532658,0.0
2022-11-11 17:14:00,43481,6.76,6.77,6.74,6.77,114232,6.669151066481241,6.733394998325329,6.604907134637154,0.0
2022-11-11 17:15:00,43482,6.77,6.77,6.75,6.76,60253,6.669339294212092,6.733654616201626,6.605023972222558,0.0
2022-11-11 17:16:00,43483,6.76,6.76,6.73,6.75,124972,6.669675231162379,6.734065484476481,6.605284977848276,0.0
2022-11-11 17:17:00,43484,6.74,6.74,6.71,6.71,66619,6.669797788022837,6.734169137132501,6.605426438913173,0.0
2022-11-11 17:18:00,43485,6.72,6.73,6.72,6.73,31343,6.669855261114136,6.734217691882282,6.605492830345989,0.0
2022-11-11 17:19:00,43486,6.73,6.73,6.72,6.72,57052,6.669959569736055,6.734305642408762,6.605613497063349,0.0
2022-11-11 17:20:00,43487,6.72,6.74,6.72,6.72,59382,6.67006772002773,6.734396646102471,6.605738793952989,0.0
2022-11-11 17:21:00,43488,6.72,6.76,6.71,6.75,157017,6.670403339996587,6.734733652791035,6.606073027202139,0.0
2022-11-11 17:22:00,43489,6.76,6.76,6.74,6.76,73038,6.670606248212084,6.734992164199255,6.606220332224913,0.0
2022-11-11 17:23:00,43490,6.75,6.77,6.74,6.77,119747,6.670946614270273,6.735434228262196,6.60645900027835,0.0
2022-11-11 17:24:00,43491,6.77,6.77,6.75,6.76,122000,6.671310527286352,6.735926124289814,6.606694930282889,0.0
2022-11-11 17:25:00,43492,6.76,6.77,6.73,6.74,86357,6.671531306061655,6.736189922788008,6.606872689335302,0.0
2022-11-11 17:26:00,43493,6.73,6.74,6.72,6.74,120090,6.671768260964974,6.73641207762644,6.607124444303508,0.0
2022-11-11 17:27:00,43494,6.74,6.75,6.72,6.74,44164,6.671862076594563,6.736507322988753,6.607216830200373,0.0
2022-11-11 17:28:00,43495,6.74,6.77,6.73,6.77,132270,6.672205302369617,6.736925178268312,6.607485426470923,0.0
2022-11-11 17:29:00,43496,6.76,6.77,6.75,6.76,52405,6.67235310714153,6.737118402079525,6.607587812203534,0.0
2022-11-11 17:30:00,43497,6.76,6.77,6.75,6.77,62979,6.672535125913417,6.737361172451333,6.607709079375502,0.0
2022-11-11 17:31:00,43498,6.76,6.77,6.76,6.76,22206,6.672599129437876,6.737446461475642,6.607751797400111,0.0
2022-11-11 17:32:00,43499,6.75,6.77,6.75,6.77,37578,6.672704225746237,6.73758321568274,6.607825235809735,0.0
2022-11-11 17:33:00,43500,6.77,6.77,6.75,6.76,48234,6.672842607052537,6.737767058030056,6.607918156075018,0.0
2022-11-11 17:34:00,43501,6.76,6.77,6.75,6.76,109068,6.673145269871096,6.738158676901211,6.608131862840981,0.0
2022-11-11 17:35:00,43502,6.76,6.77,6.75,6.77,62738,6.673323400691535,6.7383939040883645,6.608252897294705,0.0
2022-11-11 17:36:00,43503,6.77,6.77,6.73,6.74,112598,6.6736056723706,6.7387306710735215,6.608480673667679,0.0
2022-11-11 17:37:00,43504,6.73,6.74,6.71,6.73,129288,6.673825391005547,6.738907798160751,6.608742983850343,0.0
2022-11-11 17:38:00,43505,6.73,6.73,6.71,6.72,109528,6.673992922277518,6.739025525193159,6.608960319361876,0.0
2022-11-11 17:39:00,43506,6.72,6.74,6.71,6.74,91396,6.674146158395436,6.739148311176079,6.609144005614793,0.0
2022-11-11 17:40:00,43507,6.74,6.77,6.73,6.76,84095,6.674345513601491,6.739377949187806,6.609313078015176,0.0
2022-11-11 17:41:00,43508,6.76,6.77,6.74,6.76,114236,6.674641328999959,6.739745831546391,6.609536826453527,0.0
2022-11-11 17:42:00,43509,6.75,6.77,6.75,6.76,65487,6.674809961157048,6.739955074358365,6.609664847955731,0.0
2022-11-11 17:43:00,43510,6.76,6.78,6.76,6.78,77980,6.6750400898984426,6.740273716574984,6.609806463221902,0.0
2022-11-11 17:44:00,43511,6.78,6.8,6.77,6.8,139929,6.675525849767846,6.74103312224245,6.610018577293242,0.0
2022-11-11 17:45:00,43512,6.8,6.8,6.77,6.79,142438,6.676026972521311,6.741824252129455,6.610229692913166,0.0
2022-11-11 17:46:00,43513,6.78,6.8,6.78,6.79,76122,6.676287153757542,6.742226863305632,6.610347444209452,0.0
2022-11-11 17:47:00,43514,6.8,6.8,6.79,6.8,59211,6.676506817956372,6.742587793973208,6.610425841939535,0.0
2022-11-11 17:48:00,43515,6.8,6.83,6.79,6.83,102992,6.676934146634876,6.743347422054806,6.610520871214946,0.0
2022-11-11 17:49:00,43516,6.83,6.84,6.81,6.83,126138,6.677511372368469,6.744444616010416,6.610578128726523,0.0
2022-11-11 17:50:00,43517,6.83,6.84,6.81,6.83,109753,6.678010029128718,6.745385550767986,6.61063450748945,0.0
